Opportunity ID,Opportunity Name,Account ID,Account Name,Opportunity Owner,Department,Service Line,Stage,Probability (%),Amount,Currency,Created Date,Expected Close Date,Actual Close Date,Loss Reason,Lead Source,Last Activity Date,Last Modified
OPP-23,Stellaris Medical - DevOps & Platform Engineering,ACC-10350,Stellaris Medical S.à r.l.,Pieter Janssens,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,60500,EUR,2024-04-06,31/08/2024,2024-07-03,,Referral,2024-07-03,2024-07-03 17:00:00
OPP-5,Polaris Broadcast - Cloud Migration,ACC-10629,Polaris Broadcast AB,Freja Nielsen,Cloud & Infrastructure,Cloud Migration,Closed Lost,0,1517600,SEK,2024-04-02,2024-05-27,2024-04-12,Not a Fit,Webinar,2024-04-12,2024-04-12 17:00:00
OPP-935,Zentra Transport - Cloud Migration,ACC-10621,Zentra Transport S.A.,tomáš novák,Cloud & Infrastructure,Cloud Migration,Lost,0,905300,PLN,2024-10-18,2025-03-04,2025-01-20,Timing,Inbound - Website,2025-01-20,2025-01-20 17:00:00
OPP-411,Kestrel Media - Analytics & BI,ACC-10711,Kestrel Media S.L.,Marco Rossi,Data and AI,Analytics & BI,Closed Lost,0,62000.00,EUR,2024-06-28,2024-10-29,2025-02-09,Doing in-house,Partner Referral,2025-02-09,2025-02-09 17:00:00
OPP-460,Aurora Utilities - Analytics & BI,ACC-10151,AURORA UTILITIES S.R.L.,marco rossi,Data & AI,Analytics & BI,Closed Lost,0,"48,000.00",EUR,2024-07-08,2024-11-16,2024-08-21,No Decision / Stalled,Event,2024-08-21,2024-08-21 18:00:31
OPP-867,Atlas Bank - Analytics & BI,ACC-10577,Atlas Bank SAS,Hugo Laurent,Data & AI,Analytics & BI,Closed Won,100,33500,EUR,2024-10-04,2025-03-06,2025-01-23,,Inbound - Website,2025-01-23,2025-01-23 17:00:00
OPP-839,Borealis Clinics - Application Support,ACC-10397,Borealis Clinics B.V.,Lena Fischer,ERP,Application Support,Closed Lost,0,650500,EUR,2024-09-27,2025-01-10,2025-09-27,Postponed,Webinar,2025-09-27,2025-09-27 17:00:00
OPP-783,Jadeport Foods - Data Platform Modernisation,ACC-10157,Jadeport Foods plc,Ethan Clarke,Data & AI,Data Platform Modernisation,Closed Won,100,290900,GBP,2024-09-17,2025-01-11,06/12/2024,,Outbound,2024-12-06,2024-12-06 17:00:00
OPP-723,Gallway Retail - Identity & Access Management,ACC-10280,Gallway Retail SAS,David Moreau,Cybersecurity,Identity & Access Management,Closed - Lost,0,653500,EUR,2024-09-02,2025-01-05,2025-02-14,No decision,Inbound - Website,2025-02-14,2025-02-14 17:00:00
OPP-49,Fjordline Motorenwerk - Data Platform Modernisation,ACC-10748,Fjordline Motorenwerk Ltd,Ethan Clarke,Data & AI,Data Platform Modernisation,Lost,0%,80900,GBP,2024-04-11,2024-06-22,2024-05-17,No Budget,Hyperscaler Co-sell,2024-05-17,2024-05-17 17:00:00
OPP-217,Arcadia Utilities - Analytics & BI,ACC-10595,Arcadia Utilities N.V.,Emma de Vries,Data & AI,Analytics & BI,Lost,0,113000,EUR,2024-05-17,13/09/2024,2024-07-08,No Budget,Partner Referral,2024-07-08,2024-07-08 22:22:02
OPP-347,Novara Capital - Salesforce Implementation,ACC-10170,Novara Capital plc,Grace Thompson,ERP,Salesforce Implementation,closed lost,0%,50800,GBP,2024-06-14,2024-11-17,2024-08-08,Not a Fit,Inbound - Website,2024-08-08,2024-08-08 17:00:00
OPP-388,Arcadia Municipal Services - DevOps & Platform Engineering,ACC-10618,ARCADIA MUNICIPAL SERVICES LTD,Oliver Hughes,Cloud and Infrastructure,DevOps & Platform Engineering,Closed Lost,0,79800,GBP,2024-06-22,2025-01-04,2024-07-10,No Budget,Hyperscaler Co-sell,2024-07-10,2024-07-10 21:24:33
OPP-603,Harbour Capital - Data Platform Modernisation,ACC-10323,Harbour Capital SAS,Hugo Laurent,Data & AI,Data Platform Modernisation,Closed Lost,0%,199000,EUR,2024-08-06,02/12/2024,2024-12-22,,Outbound - SDR,2024-12-22,2024-12-22 17:00:00
OPP-10,Solvik Public Services - Managed SOC,ACC-10206,Solvik Public Services GmbH,Felix Wagner,Cybersecurity,Managed SOC,closed lost,0,331500,EUR,2024-04-03,2024-07-15,2024-05-25,No Decision / Stalled,Event / Webinar,2024-05-25,2024-05-25 17:00:00
OPP-396,Orion Health - Identity & Access Management,ACC-10244,Orion Health s.r.o.,Jan Kowalski,Cybersecurity,Identity & Access Management,Closed - Lost,0,4133600.00,CZK,2024-06-23,2025-01-04,2024-08-16,Not a Fit,SDR,2024-08-16,2024-08-16 17:00:00
OPP-50,Juniper Connect - Managed Cloud Services,ACC-10028,Juniper Connect NV,Pieter Janssens,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,400500,EUR,2024-04-12,02/09/2024,2024-05-14,Timing / Postponed,Co-sell,2024-05-14,2024-05-14 17:00:00
OPP-149,Tamsin Agency - Managed Cloud Services,ACC-10703,Tamsin Agency S.A.,Mateo López  ,Cloud & Infrastructure,Managed Cloud Services,Closed Won,100,691500,EUR,2024-05-02,2025-01-12,2025-06-17,,Outbound - SDR,2025-06-17,2025-06-17 17:00:00
OPP-541,Vistula Consumer - Salesforce Implementation,ACC-10299,Vistula Consumer plc,Grace Thompson,ERP & Business Apps,Salesforce Implementation,Closed Lost,0,"£565,400",GBP,2024-07-22,2024-10-28,2024-07-26,no budget,Outbound - SDR,2024-07-26,2024-07-26 17:00:00
OPP-140,Corvina Industries - Managed Cloud Services,ACC-10544,Corvina Industries N.V.,Pieter Janssens,Cloud and Infrastructure,Managed Cloud Services,Closed Won,100%,493000,EUR,2024-05-01,2024-08-06,2025-02-18,,Event / Webinar,2025-02-18,2025-02-18 17:00:00
OPP-16,Corvina Logistics - Analytics & BI,ACC-10148,Corvina Logistics Ltd,Niamh Walsh,Data&AI,Analytics & BI,Closed Lost,0,68900,GBP,2024-04-04,2024-07-18,2024-04-15,,Hyperscaler Co-sell,15/04/2024,2024-04-15 17:00:00
OPP-364,Hansa Bank - Identity & Access Management,ACC-10555,Hansa Bank SA,David Moreau,Cybersecurity,Identity & Access Management,Negotiation,95,165 500,EUR,2024-06-17,2024-10-07,,,Website,2024-10-14,2024-10-12 09:44:18
OPP-177,Danubia Assurance - Salesforce Implementation,ACC-10365,Danubia Assurance GmbH,Julia Hoffmann,ERP & Business Apps,Salesforce Implementation,Closed Lost,0%,234000,,2024-05-09,2024-08-15,2024-07-26,no budget,Webinar,2024-07-26,2024-07-26 22:21:04
OPP-525,Arcadia Industries - Cloud Migration,ACC-10623,Arcadia Industries S.A.,Tomáš Novák,Cloud & Infrastructure,,Lost,0,504400,PLN,2024-07-19,2024-12-21,2024-09-08,,Outbound - SDR,2024-09-08,2024-09-08 17:00:00
OPP-678,Bergmann Foods - Salesforce Implementation,ACC-10348,Bergmann Foods GmbH,Julia Hoffmann,ERP & Business Apps,Salesforce Implementation,Closed Won,100,65000,EUR,2024-08-24,2024-10-26,2025-01-28,,Event / Webinar,2025-01-28,2025-01-28 17:00:00
OPP-369,Danubia Finance - Security Assessment,ACC-10263,Danubia Finance Lda,Isabel Ferreira,Cybersecurity,Security Assessment,Closed Won,100,40500,EUR,2024-06-18,2024-09-09,2024-09-30,,Hyperscaler Co-sell,2024-09-30,2024-09-30 19:27:46
OPP-680,Marisol Authority - Managed Cloud Services,ACC-10271,Marisol Authority S.r.l.,Mateo López,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0%,102500,EUR,2024-08-24,2025-05-08,2025-05-14,Timing / Postponed,Partner Referral,2025-05-14,2025-05-14 19:07:42
OPP-624,Lumen Capital - Managed Cloud Services,ACC-10476,Lumen Capital S.A.,Tomáš Novák,Cloud & Infra,,Closed Lost,0,427 200,PLN,2024-08-12,2025-01-09,2024-09-19,No Decision / Stalled,Outbound - SDR,2024-09-19,2024-09-19 17:00:00
OPP-393,Saxon Precision - Analytics & BI,ACC-10156,Saxon Precision SA,Anna Müller,Data & AI,Analytics & BI,Closed Lost,0%,227000,,2024-06-22,2024-10-07,2024-08-11,Not a Fit,Partner,2024-08-11,2024-08-11 17:00:00
OPP-24,Vistula Public Services - Identity & Access Management,ACC-10647,Vistula Public Services Ltd,Tom Barker,Cybersecurity,Identity & Access Management,Closed Lost,0%,35500,EUR,2024-04-06,2024-09-13,2024-05-12,No fit,Referral,2024-05-12,2024-05-12 17:00:00
OPP-819,Vektor Components - Analytics & BI,ACC-10637,VEKTOR COMPONENTS SA,Hugo Laurent,Data & AI,Analytics & BI,closed lost,0%,"59,000.00",EUR,2024-09-24,2025-01-20,2025-02-22,No decision,Outbound - SDR,2025-02-22,2025-02-22 17:00:00
OPP-442,Solvik Consumer - Application Support,ACC-10633,Solvik Consumer SAS,Camille Bernard,ERP & Business Apps,Application Support,Closed - Lost,0,559000,EUR,2024-07-04,2024-12-01,2024-09-07,No Budget,Hyperscaler Co-sell,2024-09-07,2024-09-07 17:00:00
OPP-458,Vektor Finance - SAP S/4HANA Implementation,ACC-10392,Vektor Finance SAS,Camille Bernard,ERP & Business Apps,SAP S/4HANA Implementation,closed lost,0,1239500,EUR,2024-07-07,25/11/2024,2024-08-19,no budget,Inbound - Website,2024-08-19,2024-08-19 17:00:00
OPP-312,Novara Authority - Analytics & BI,ACC-10368,Novara Authority S.A.,Katarzyna Nowak,Data & AI,Analytics & BI,closed lost,,380600,PLN,2024-06-08,2024-10-15,2024-11-09,No Budget,Outbound - SDR,2024-11-09,2024-11-09 17:00:00
OPP-451,Karlsson Grid - Data Platform Modernisation,ACC-10491,Karlsson Grid S.p.A.,marco rossi,Data and AI,Data Platform Modernisation,Proposal Sent,85,149000,EUR,2024-07-05,2026-12-20,,,Partner Referral,2026-07-21,2026-07-21 17:00:00
OPP-304,Harbour Automotive - Managed Cloud Services,ACC-10353,Harbour Automotive S.L.,Mateo López,Cloud & Infrastructure,Managed Cloud Services,Lost,0%,540000,EUR,2024-06-06,2024-10-28,2024-06-13,no budget,Inbound - Website,2024-06-13,2024-06-13 22:32:09
OPP-153,Silverline Automotive - Identity & Access Management,ACC-10225,Silverline Automotive S.A.,Jan Kowalski,Cybersecurity,Identity & Access Management,Closed Won,100,1119900,PLN,2024-05-03,2024-08-04,2024-08-31,,Outbound - SDR,2024-08-31,2024-08-31 17:00:00
OPP-971,Lusitania Components - DevOps & Platform Engineering,ACC-10333,Lusitania Components SE,Lukas Schneider,Cloud & Infrastructure,DevOps & Platform Engineering,closed won,100,47500,EUR,2024-10-27,2024-12-20,2025-01-29,,Partner Referral,2025-01-29,2025-01-29 17:00:00
OPP-297,Lumen Invest - Analytics & BI,ACC-10549,Lumen Invest B.V.,Emma de Vries,DATA & AI,Analytics & BI,closed lost,0,68000.00,€,2024-06-04,2024-09-26,2024-10-17,Not qualified,Outbound - SDR,2024-10-17,2024-10-17 17:00:00
OPP-25,Valora Motorenwerk - Managed Cloud Services,ACC-10395,Valora Motorenwerk s.r.o.,Tomáš Novák,Cloud & Infrastructure,Managed Cloud Services,Closed Won,,"10,828,300.00",CZK,2024-04-06,2024-10-24,2024-07-02,,Event / Webinar,2024-07-02,2024-07-02 21:15:02
OPP-80,Stellaris Medical - AI & GenAI Solutions,ACC-10350,Stellaris Medical S.à r.l.,Emma de Vries,Data & AI,AI & GenAI Solutions,Closed Lost,0,73000,EUR,2024-04-19,2024-10-07,2024-05-13,Not a Fit,Hyperscaler Co-sell,2024-05-13,2024-05-13 17:00:00
OPP-417,Arcadia Invest - SAP S/4HANA Implementation,ACC-10200,Arcadia Invest AB,Sven Johansson,ERP & Business Apps,SAP S/4HANA Implementation,closed won,100,2565900,SEK,2024-06-29,2024-08-25,2024-09-04,,Partner,2024-09-04,2024-09-04 17:00:00
OPP-847,Kronberg Logistics - AI & GenAI Solutions,ACC-10651,Kronberg Logistics Ltd,Niamh Walsh,Data & AI,AI & GenAI Solutions,Won,100,100 600,GBP,2024-09-29,2024-12-15,2025-02-09,,Inbound - Website,2025-02-09,2025-02-09 17:00:00
OPP-602,Alpenkraft Components - Data Platform Modernisation,ACC-10212,Alpenkraft Components Ltd,Ethan Clarke  ,Data and AI,Data Platform Modernisation,Closed Won,100%,144000,€,2024-08-05,2025-01-03,2024-12-18,,AWS/Azure Co-sell,2024-12-18,2024-12-18 17:00:00
OPP-526,Meridian Freight - Managed Cloud Services,ACC-10185,Meridian Freight SA,Chloé Martin,Cloud & Infrastructure,Managed Cloud Services,Won,100%,1770500,EUR,2024-07-20,2024-09-09,2024-12-03,,Inbound - Website,2024-12-03,2024-12-03 19:21:02
OPP-776,Estrella Motorenwerk - Security Assessment,ACC-10542,Estrella Motorenwerk Ltd,"Barker, Tom",Cybersecurity,Security Assessment,Closed Won,100,114400,GBP,2024-09-16,2025-01-23,2025-01-06,,Inbound - Website,2025-01-06,2025-01-06 17:00:00
OPP-531,Invicta Consumer - Security Assessment,ACC-10054,Invicta Consumer Ltd,tom barker,cybersecurity,Security Assessment,closed lost,0,20500,EUR,2024-07-21,2024-11-14,2024-08-06,Not a Fit,Outbound - SDR,2024-08-06,2024-08-06 17:00:00
OPP-216,Dunmore Medical - Salesforce Implementation,ACC-10024,Dunmore Medical Ltd,Grace Thompson,ERP,Salesforce Implementation,Closed Lost,,"£568,800",GBP,2024-05-17,2024-09-01,2024-09-01,Not a Fit,SDR,2024-09-01,2024-09-01 18:32:50
OPP-977,Gallway Renewables - Data Platform Modernisation,ACC-10678,Gallway Renewables B.V.,Emma de Vries,DATA & AI,Data Platform Modernisation,Lost,0,277500.00,EUR,2024-10-29,2024-12-13,2025-02-13,,Inbound,2025-02-13,2025-02-13 17:00:00
OPP-305,Quadra Institute - Identity & Access Management,ACC-10183,Quadra Institute GmbH,Felix Wagner,Cybersecurity,Identity & Access Management,Closed - Lost,0,"€85,000",EUR,2024-06-06,2024-10-09,2024-12-31,Stalled,Hyperscaler Co-sell,2024-12-31,2024-12-31 17:00:00
OPP-496,Umbria Health - Managed Cloud Services,ACC-10158,Umbria Health Sp. z o.o.,Tomáš Novák,Cloud and Infrastructure,Managed Cloud Services,Closed Won,100,"PLN 1,098,500",PLN,2024-07-14,2024-12-14,2024-11-25,,Inbound - Website,2024-11-25,2024-11-25 17:00:00
OPP-520,Iberia Institute - SAP S/4HANA Implementation,ACC-10359,Iberia Institute Sp. z o.o.,Lena Fischer,ERP & Business Apps,,Closed Lost,0,3393400,PLN,2024-07-19,2025-01-16,2024-07-31,,Partner,2024-07-31,2024-07-31 17:57:54
OPP-325,Umbria Health - Identity & Access Management,ACC-10158,Umbria Health Sp. z o.o.,Jan Kowalski,Cybersecurity,Identity & Access Management,Closed Won,100,"738,400.00",pln,10/06/2024,2024-11-02,2024-12-28,,Outbound - SDR,2024-12-28,2024-12-28 22:14:54
OPP-389,Novara Finance - DevOps & Platform Engineering,ACC-10204,Novara Finance SA,Pieter Janssens,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Won,,110500,EUR,2024-06-22,2024-11-29,2024-12-29,,Outbound - SDR,2024-12-29,2024-12-29 17:00:00
OPP-514,Bergmann Logistics - Analytics & BI,ACC-10533,Bergmann Logistics AG,Anna Müller,Data & AI,Analytics & BI,Closed Won,100%,57000,EUR,2024-07-18,2024-10-26,23/10/2024,,Inbound - Website,2024-10-23,2024-10-23 17:00:00
OPP-96,Alpenkraft Components - Managed Cloud Services,ACC-10212,Alpenkraft Components Ltd,Oliver Hughes,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,529500,EUR,2024-04-22,2024-08-03,2024-09-17,lost to competitor,SDR,2024-09-17,2024-09-17 17:00:00
OPP-854,Castellan Stores - Cloud Migration,ACC-10394,Castellan Stores SE,Lukas Schneider,CLOUD,Cloud Migration,Closed Lost,0,444000,EUR,2024-09-30,2025-01-08,2024-10-13,No decision,Outbound - SDR,2024-10-13,2024-10-13 17:00:00
OPP-928,Tamsin Grid - AI & GenAI Solutions,ACC-10192,Tamsin Grid Ltd,Ethan Clarke,Data & AI,AI & GenAI Solutions,Lost,0%,52000,GBP,2024-10-17,2025-01-11,2024-11-27,No Decision / Stalled,Partner Referral,2024-11-27,2024-11-27 17:00:00
OPP-1,Kronberg Connect - AI & GenAI Solutions,ACC-10689,Kronberg Connect Ltd,ethan clarke,Data & AI,AI & GenAI Solutions,Closed Lost,0,201000,EUR,2024-04-01,2024-08-29,2024-04-19,Not a Fit,Event / Webinar,19/04/2024,2024-04-19 17:00:00
OPP-517,Corvina Energy - Application Support,ACC-10404,Corvina Energy SA,Camille Bernard,ERP & Business Apps,Application Support,closed won,100,"247,500.00",EUR,2024-07-19,2024-11-21,2025-03-13,,Referral,2025-03-13,2025-03-13 17:00:00
OPP-540,Olympia Components - Analytics & BI,ACC-10307,Olympia Components Sp. z o.o.,K. Nowak,Data & AI,Analytics & BI,Closed Lost,0,"471,100.00",PLN,2024-07-22,2024-11-03,2024-10-03,No Decision / Stalled,Outbound - SDR,2024-10-03,2024-10-03 17:00:00
OPP-115,Fjordline Retail - Managed Cloud Services,ACC-10716,Fjordline Retail S.r.l.,Mateo López,Cloud & Infrastructure,Managed Cloud Services,closed lost,0,247000,EUR,2024-04-26,29/07/2024,2024-06-21,No Decision / Stalled,Partner Referral,2024-06-21,2024-06-21 19:08:31
OPP-764,Zentra Transport - Managed Cloud Services,ACC-10621,Zentra Transport S.A.,Tomáš Novák,Cloud & Infrastructure,Managed Cloud Services,Lost,0,790 500,PLN,2024-09-13,2025-02-20,2025-01-21,Timing / Postponed,SDR,2025-01-21,2025-01-21 17:00:00
OPP-127,Isola Capital - Security Assessment,ACC-10118,Isola Capital Ltd,T. Barker,Cyber,Security Assessment,Closed Won,100,"£85,200",GBP,2024-04-29,2024-08-23,2024-10-20,,AWS/Azure Co-sell,2024-10-20,2024-10-20 17:00:00
OPP-473,Elbe Power - Managed SOC,ACC-10004,ELBE POWER S.A.,Isabel Ferreira,Cybersecurity,Managed SOC,Closed Lost,0,615500,,2024-07-12,2025-02-07,2024-08-10,No Decision / Stalled,Event / Webinar,2024-08-10,2024-08-10 17:00:00
OPP-434,Tauern Utilities - Identity & Access Management,ACC-10563,TAUERN UTILITIES AG,Felix Wagner,Cybersecurity,Identity & Access Management,Won,100,151700,CHF,2024-07-02,2025-01-15,2024-10-07,,Event / Webinar,2024-10-07,2024-10-07 17:00:00
OPP-71,Vektor Shipping - Data Platform Modernisation,ACC-10306,Vektor Shipping SAS,Hugo Laurent,Data & AI,Data Platform Modernisation,Closed Lost,0,515000,EUR,2024-04-17,2024-10-12,2024-07-18,Lost to Competitor,Hyperscaler Co-sell,2024-07-18,2024-07-18 17:00:00
OPP-45,Polaris Components - AI & GenAI Solutions,ACC-10672,Polaris Components Ltd,"Clarke, Ethan",Data&AI,AI & GenAI Solutions,Closed Lost,0%,178 600,GBP,2024-04-10,2024-08-13,2024-07-25,No Budget,AWS/Azure Co-sell,2024-07-25,2024-07-25 17:00:00
OPP-900,Meridian Freight - SAP S/4HANA Implementation,ACC-10185,MERIDIAN FREIGHT SA,Camille Bernard,ERP & Business Apps,,Closed Lost,0,1233500,EUR,2024-10-10,2025-01-22,2024-12-30,,Inbound - Website,2024-12-30,2024-12-30 21:32:26
OPP-628,Aurora Utilities - Salesforce Implementation,ACC-10151,Aurora Utilities S.r.l.,Paolo Conti,ERP & Business Apps,Salesforce Implementation,Lost,0,769500,EUR,2024-08-12,2025-01-29,2024-11-08,No Budget,Event,2024-11-08,2024-11-08 17:00:00
OPP-736,Zentra Motorenwerk - Security Assessment,ACC-10272,ZENTRA MOTORENWERK S.A.,Jan Kowalski,Cyber,Security Assessment,Closed Lost,0,264200,PLN,2024-09-04,2025-01-18,2025-01-02,Timing / Postponed,Inbound - Website,2025-01-02,2025-01-02 17:00:00
OPP-701,Zentra Motorenwerk - Identity & Access Management,ACC-10272,Zentra Motorenwerk S.A.,Jan Kowalski,Cybersecurity,Identity & Access Management,closed won,100%,284800,PLN,2024-08-30,2025-01-21,2025-03-19,,Partner Referral,2025-03-19,2025-03-19 17:00:00
OPP-964,Gallway Components - AI & GenAI Solutions,ACC-10295,Gallway Components S.p.A.,marco rossi,Data & AI,AI & GenAI Solutions,Lost,0,216000,EUR,25/10/2024,2025-04-03,2024-10-31,No fit,Inbound - Website,2024-10-31,2024-10-31 17:00:00
OPP-84,Arcadia Utilities - Identity & Access Management,ACC-10595,Arcadia Utilities N.V.,Sara Andersson,Cybersecurity,Identity & Access Management,Won,100%,290 500,EUR,2024-04-20,2024-09-22,2024-06-15,,Event / Webinar,2024-06-15,2024-06-15 17:00:00
OPP-682,Bergmann Pharma - SAP S/4HANA Implementation,ACC-10437,Bergmann Pharma s.r.o.,Lena Fischer  ,ERP & Business Apps,SAP S/4HANA Implementation,closed won,100,25758700,CZK,2024-08-25,2025-01-23,2025-05-12,,Partner Referral,2025-05-12,2025-05-12 17:00:00
OPP-915,Bergmann Pharma - Application Support,ACC-10437,BERGMANN PHARMA S.R.O.,Lena Fischer,ERP and Business Applications,Application Support,5 - Closed Won,100,1 935 800,CZK,2024-10-13,2025-01-04,2025-12-10,,Event / Webinar,10/12/2025,2025-12-10 17:00:00
OPP-600,Lindholm Components - Managed SOC,ACC-10154,Lindholm Components AG,"Wagner, Felix",Cybersecurity,Managed SOC,Lost,0,2208500,EUR,2024-08-04,18/12/2024,2024-08-18,No decision,Webinar,2024-08-18,2024-08-18 17:00:00
OPP-479,Castellan Precision - Managed SOC,ACC-10186,Castellan Precision Sp. z o.o.,Jan Kowalski,Cyber,Managed SOC,closed won,100,1655000,PLN,2024-07-12,2024-10-17,2025-06-02,,Partner Referral,2025-06-02,2025-06-02 17:00:00
OPP-861,Marisol Connect - Identity & Access Management,ACC-10445,Marisol Connect Ltd,Tom Barker  ,Cybersecurity,Identity & Access Management,Closed Lost,0,"42,100.00",GBP,2024-10-02,2025-03-10,2024-12-26,PRICE,Hyperscaler Co-sell,2024-12-26,2024-12-26 17:00:00
OPP-196,Bergmann Pharma - SAP S/4HANA Implementation,ACC-10437,Bergmann Pharma s.r.o.,Lena Fischer,ERP & Business Apps,SAP S/4HANA Implementation,Closed - Lost,0,69294800,CZK,2024-05-14,2024-10-28,2024-08-16,No Budget,Webinar,2024-08-16,2024-08-16 19:32:17
OPP-537,Falkner Assurance - DevOps & Platform Engineering,ACC-10464,Falkner Assurance SE,Lukas Schneider,Cloud & Infrastructure,DevOps & Platform Engineering,Lost,0,"107,000.00",EUR,2024-07-22,2024-10-16,2024-12-06,,Event / Webinar,2024-12-06,2024-12-06 17:25:31
OPP-152,Corvina Industries - DevOps & Platform Engineering,ACC-10544,Corvina Industries N.V.,Pieter Janssens,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Won,100,241500,eur,2024-05-02,2024-09-07,2024-10-12,,Inbound - Website,2024-10-12,2024-10-12 17:00:00
OPP-391,Oakridge Automotive - Data Platform Modernisation,ACC-10531,Oakridge Automotive AB,Mikael Lindqvist,Data&AI,Data Platform Modernisation,Closed Lost,0,1 835 400,SEK,2024-06-22,28/10/2024,2024-10-02,Scope Reduced / In-house,Partner Referral,2024-10-02,2024-10-02 17:03:43
OPP-860,Hansa Bank - Security Assessment,ACC-10555,Hansa Bank SA,David Moreau,Cybersecurity,Security Assessment,5 - Closed Won,100,23500,EUR,2024-10-02,2025-05-01,2025-02-28,,Existing Customer,2025-02-28,2025-02-28 17:00:00
OPP-21,Baltica Retail - Cloud Migration,ACC-10080,Baltica Retail SAS,Chloé Martin,CLOUD,Cloud Migration,Closed Lost,0%,217000,EUR,2024-04-05,2024-07-20,2024-07-22,Not a Fit,Website,2024-07-22,2024-07-22 17:00:00
